Pressure (bar),Flow (L/min),Flow (mL/s)
4.9731,0.9241,1.5402
4.9929,0.9241,1.5402
5.0166,0.9241,1.5402
5.0284,0.9241,1.5402
5.0501,0.9241,1.5402
5.0619,0.9241,1.5402
5.0935,0.9241,1.5402
5.1113,0.9241,1.5402
5.133,0.9241,1.5402
5.1527,0.9241,1.5402
5.1665,0.9241,1.5402
5.1665,0.9241,1.5402
5.1922,0.9241,1.5402
5.1961,0.9241,1.5402
5.2198,0.9241,1.5402
5.2159,0.9241,1.5402
5.2297,0.9241,1.5402
5.2317,0.9241,1.5402
5.2277,0.9241,1.5402
5.2553,0.9241,1.5402
5.2632,0.9241,1.5402
5.2632,0.9241,1.5402
5.279,0.9241,1.5402
5.281,0.9241,1.5402
5.2869,0.9241,1.5402
5.2909,0.9241,1.5402
5.2869,0.9241,1.5402
5.3126,0.9241,1.5402
5.3086,0.9241,1.5402
5.3027,0.9241,1.5402
5.3086,0.9241,1.5402
5.3264,0.9241,1.5402
5.3244,0.9241,1.5402
5.3382,0.9241,1.5402
5.3343,0.9241,1.5402
5.3323,0.9241,1.5402
5.3264,0.9241,1.5402
5.3224,0.9241,1.5402
5.3442,0.9241,1.5402
5.3382,0.9241,1.5402
5.3422,0.9241,1.5402
5.3343,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3303,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3323,0.9241,1.5402
5.3382,0.9241,1.5402
5.3442,0.9241,1.5402
5.3461,0.9241,1.5402
5.3402,0.9241,1.5402
5.3422,0.9241,1.5402
5.3382,0.9241,1.5402
5.3442,0.9241,1.5402
5.3521,0.9241,1.5402
5.3442,0.9241,1.5402
5.3442,0.9241,1.5402
5.3442,0.9241,1.5402
5.3363,0.9241,1.5402
5.3382,0.9241,1.5402
5.3442,0.9241,1.5402
5.3461,0.9241,1.5402
5.3501,0.9241,1.5402
5.3461,0.9241,1.5402
5.3442,0.9241,1.5402
5.3442,0.9241,1.5402
5.3501,0.9241,1.5402
5.356,0.9241,1.5402
5.354,0.9241,1.5402
5.3402,0.9241,1.5402
5.3422,0.9241,1.5402
5.3442,0.9241,1.5402
5.3481,0.9241,1.5402
5.3442,0.9241,1.5402
5.3639,0.9241,1.5402
5.3659,0.9241,1.5402
5.3442,0.9241,1.5402
5.4053,0.9241,1.5402
5.356,0.9241,1.5402
5.3521,0.9241,1.5402
5.3738,0.9241,1.5402
5.356,0.9241,1.5402
5.3521,0.9241,1.5402
5.3461,0.9241,1.5402
5.3659,0.9241,1.5402
5.3599,0.9241,1.5402
5.3461,0.9241,1.5402
5.3481,0.9241,1.5402
5.3442,2.3762,3.9604
5.3521,2.3762,3.9604
5.429,2.3762,3.9604
5.3639,2.3762,3.9604
5.3244,2.3762,3.9604
5.4369,2.3762,3.9604
5.3264,2.3762,3.9604
5.354,2.3762,3.9604
5.3442,2.3762,3.9604
5.3481,2.3762,3.9604
5.3461,2.3762,3.9604
5.3442,2.3762,3.9604
5.358,2.3762,3.9604
5.358,2.3762,3.9604
5.3442,2.3762,3.9604
5.3303,2.3762,3.9604
5.354,2.3762,3.9604
5.358,2.3762,3.9604
5.354,2.3762,3.9604
5.3442,2.3762,3.9604
5.3501,2.3762,3.9604
5.3501,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3659,2.3762,3.9604
5.3481,2.3762,3.9604
5.3521,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3481,2.3762,3.9604
5.354,2.3762,3.9604
5.3442,2.3762,3.9604
5.3521,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.356,2.3762,3.9604
5.356,2.3762,3.9604
5.3442,2.3762,3.9604
5.3678,2.3762,3.9604
5.3442,2.3762,3.9604
5.3501,2.3762,3.9604
5.3501,2.3762,3.9604
5.3659,2.3762,3.9604
5.3521,2.3762,3.9604
5.3501,2.3762,3.9604
5.3442,2.3762,3.9604
5.354,2.3762,3.9604
5.354,2.3762,3.9604
5.3422,2.3762,3.9604
5.3698,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3501,2.3762,3.9604
5.354,2.3762,3.9604
5.3461,2.3762,3.9604
5.358,2.3762,3.9604
5.3442,2.3762,3.9604
5.358,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3461,2.3762,3.9604
5.3481,2.3762,3.9604
5.3442,2.3762,3.9604
5.3461,2.3762,3.9604
5.358,2.3762,3.9604
5.3442,2.3762,3.9604
5.3402,2.3762,3.9604
5.3442,2.3762,3.9604
5.3619,2.3762,3.9604
5.3481,2.3762,3.9604
5.3422,2.3762,3.9604
5.3461,2.3762,3.9604
5.3442,2.3762,3.9604
5.3461,2.3762,3.9604
5.3501,2.3762,3.9604
5.3659,2.3762,3.9604
5.354,2.3762,3.9604
5.358,2.3762,3.9604
5.3501,2.3762,3.9604
5.3639,2.3762,3.9604
5.354,2.3762,3.9604
5.3442,2.3762,3.9604
5.354,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3442,2.3762,3.9604
5.3343,2.3762,3.9604
5.3481,2.3762,3.9604
5.3461,2.3762,3.9604
5.3442,2.3762,3.9604
5.356,2.3762,3.9604
5.3501,2.3762,3.9604
5.354,2.3762,3.9604
5.3382,2.3762,3.9604
5.354,2.3762,3.9604
5.3639,2.3762,3.9604
5.356,2.3762,3.9604
5.358,1.0561,1.7602
5.3323,1.0561,1.7602
5.3047,1.0561,1.7602
5.3501,1.0561,1.7602
5.3442,1.0561,1.7602
5.3343,1.0561,1.7602
5.3442,1.0561,1.7602
5.3185,1.0561,1.7602
5.3698,1.0561,1.7602
5.3264,1.0561,1.7602
5.3205,1.0561,1.7602
5.3521,1.0561,1.7602
5.3461,1.0561,1.7602
5.3639,1.0561,1.7602
5.3442,1.0561,1.7602
5.3442,1.0561,1.7602
5.3659,1.0561,1.7602
5.3343,1.0561,1.7602
5.3126,1.0561,1.7602
5.3639,1.0561,1.7602
5.3442,1.0561,1.7602
5.3442,1.0561,1.7602
5.3402,1.0561,1.7602
5.354,1.0561,1.7602
5.3481,1.0561,1.7602
5.3501,1.0561,1.7602
5.3363,1.0561,1.7602
5.3461,1.0561,1.7602
5.3481,1.0561,1.7602
5.354,1.0561,1.7602
5.3461,1.0561,1.7602
5.3481,1.0561,1.7602
5.3461,1.0561,1.7602
5.3422,1.0561,1.7602
5.3461,1.0561,1.7602
5.3521,1.0561,1.7602
5.3442,1.0561,1.7602
5.3442,1.0561,1.7602
5.358,1.0561,1.7602
5.3442,1.0561,1.7602
5.3442,1.0561,1.7602
5.3481,1.0561,1.7602
5.3461,1.0561,1.7602
5.3501,1.0561,1.7602
5.3521,1.0561,1.7602
5.354,1.0561,1.7602
5.3343,1.0561,1.7602
5.3481,1.0561,1.7602
5.3442,1.0561,1.7602
5.3501,1.0561,1.7602
5.3422,1.0561,1.7602
5.354,1.0561,1.7602
5.3442,1.0561,1.7602
5.3461,1.0561,1.7602
5.3461,1.0561,1.7602
5.3442,1.0561,1.7602
5.3521,1.0561,1.7602
5.3343,1.0561,1.7602
5.354,1.0561,1.7602
5.3422,1.0561,1.7602
5.3619,1.0561,1.7602
5.3461,1.0561,1.7602
5.3461,1.0561,1.7602
5.3639,1.0561,1.7602
5.3442,1.0561,1.7602
5.3422,1.0561,1.7602
5.3501,1.0561,1.7602
5.3442,1.0561,1.7602
5.354,1.0561,1.7602
5.3461,1.0561,1.7602
5.3442,1.0561,1.7602
5.3382,1.0561,1.7602
5.3442,1.0561,1.7602
5.3461,1.0561,1.7602
5.3382,1.0561,1.7602
5.3718,1.0561,1.7602
5.354,1.0561,1.7602
5.3461,1.0561,1.7602
5.3442,1.0561,1.7602
5.358,1.0561,1.7602
5.3501,1.0561,1.7602
5.3442,1.0561,1.7602
5.3422,1.0561,1.7602
5.3461,1.0561,1.7602
5.3442,1.0561,1.7602
5.3481,1.0561,1.7602
5.354,1.0561,1.7602
5.3501,1.0561,1.7602
5.3619,1.0561,1.7602
5.354,1.0561,1.7602
5.356,1.0561,1.7602
5.3461,1.0561,1.7602
5.3501,1.0561,1.7602
5.3442,1.0561,1.7602
5.356,1.0561,1.7602
5.3481,1.0561,1.7602
5.3461,1.0561,1.7602
5.354,1.0561,1.7602
5.3659,1.0561,1.7602
5.3461,1.0561,1.7602
5.3481,1.0561,1.7602
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3619,0.0,0.0
5.3501,0.0,0.0
5.3639,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3659,0.0,0.0
5.3481,0.0,0.0
5.3639,0.0,0.0
5.3126,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.3856,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3343,0.0,0.0
5.3205,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3619,0.0,0.0
5.3481,0.0,0.0
5.3876,0.0,0.0
5.3442,0.0,0.0
5.3165,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.3402,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.3639,0.0,0.0
5.3521,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.3639,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.356,0.0,0.0
5.3382,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.356,0.0,0.0
5.3619,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3639,0.0,0.0
5.3521,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3501,0.0,0.0
5.3698,0.0,0.0
5.3422,0.0,0.0
5.3501,0.0,0.0
5.3698,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3521,0.0,0.0
5.3619,0.0,0.0
5.3619,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3698,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3698,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3422,0.0,0.0
5.3639,0.0,0.0
5.3481,0.0,0.0
5.3521,0.0,0.0
5.3442,0.0,0.0
5.4113,0.0,0.0
5.3521,0.0,0.0
5.3639,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.3639,0.0,0.0
5.3678,0.0,0.0
5.3205,0.0,0.0
5.3521,0.0,0.0
5.4014,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3363,0.0,0.0
5.358,0.0,0.0
5.3738,0.0,0.0
5.3126,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3521,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3481,0.0,0.0
5.3521,0.0,0.0
5.3501,0.0,0.0
4.756,0.0,0.0
4.5232,0.0,0.0
4.5232,0.0,0.0
4.6672,0.0,0.0
4.8054,0.0,0.0
4.9712,0.0,0.0
5.0915,0.0,0.0
5.1764,0.0,0.0
5.2218,0.0,0.0
5.2731,0.0,0.0
5.2573,0.0,0.0
5.2356,0.0,0.0
5.208,0.0,0.0
5.1863,0.0,0.0
5.1567,0.0,0.0
5.1606,0.0,0.0
5.1508,0.0,0.0
5.133,0.0,0.0
5.133,0.0,0.0
5.1093,0.0,0.0
5.1113,0.0,0.0
5.0915,0.0,0.0
5.0915,0.0,0.0
5.06,0.0,0.0
5.0659,0.0,0.0
5.06,0.0,0.0
5.056,0.0,0.0
5.0422,0.0,0.0
5.0422,0.0,0.0
5.0383,0.0,0.0
5.0304,0.0,0.0
5.0284,0.0,0.0
5.0264,0.0,0.0
5.0205,0.0,0.0
5.0225,0.0,0.0
5.0284,0.0,0.0
5.0284,0.0,0.0
5.0244,0.0,0.0
5.0106,0.0,0.0
5.0166,0.0,0.0
5.0087,0.0,0.0
5.0067,0.0,0.0
5.0087,0.0,0.0
4.9948,0.0,0.0
5.0008,0.0,0.0
4.9791,0.0,0.0
4.9988,0.0,0.0
4.9948,0.0,0.0
5.0008,0.0,0.0
4.9869,0.0,0.0
4.983,0.0,0.0
4.9948,0.0,0.0
5.0008,0.0,0.0
4.9929,0.0,0.0
4.985,0.0,0.0
4.9988,0.0,0.0
4.9909,0.0,0.0
4.985,0.0,0.0
4.9869,0.0,0.0
4.9948,0.0,0.0
4.985,0.0,0.0
4.9968,0.0,0.0
4.9968,0.0,0.0
4.9909,0.0,0.0
5.0027,0.0,0.0
5.0106,0.0,0.0
5.0185,0.0,0.0
5.0008,0.0,0.0
5.0225,0.0,0.0
5.0106,0.0,0.0
5.0225,0.0,0.0
5.0264,0.0,0.0
5.0185,0.0,0.0
5.0284,0.0,0.0
5.0185,0.0,0.0
5.0402,0.0,0.0
5.0284,0.0,0.0
5.0264,0.0,0.0
5.0225,0.0,0.0
5.0284,0.0,0.0
5.054,0.0,0.0
5.0323,0.0,0.0
5.054,0.0,0.0
5.0935,0.0,0.0
5.1093,0.0,0.0
5.135,0.0,0.0
5.1863,0.0,0.0
5.1586,0.0,0.0
5.1665,0.0,0.0
5.2119,0.0,0.0
5.208,0.0,0.0
5.2317,0.0,0.0
5.2593,0.0,0.0
5.2435,0.0,0.0
5.2632,0.0,0.0
5.2573,0.0,0.0
5.2751,0.0,0.0
5.2731,0.0,0.0
5.2928,0.0,0.0
5.285,0.0,0.0
5.285,0.0,0.0
5.2928,0.0,0.0
5.3126,0.0,0.0
5.3086,0.0,0.0
5.3303,0.0,0.0
5.3264,0.0,0.0
5.3264,0.0,0.0
5.3343,0.0,0.0
5.3382,0.0,0.0
5.3521,0.0,0.0
5.3264,0.0,0.0
5.3422,0.0,0.0
5.3422,0.0,0.0
5.358,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3402,0.0,0.0
5.3442,0.0,0.0
5.3521,0.0,0.0
5.3501,0.0,0.0
5.3461,0.0,0.0
5.3442,0.5281,0.8801
5.3442,0.5281,0.8801
5.3639,0.5281,0.8801
5.3659,0.5281,0.8801
5.358,0.5281,0.8801
5.3442,0.5281,0.8801
5.3738,0.5281,0.8801
5.3639,0.5281,0.8801
5.3481,0.5281,0.8801
5.3501,0.5281,0.8801
5.3501,0.5281,0.8801
5.354,0.5281,0.8801
5.3461,0.5281,0.8801
5.356,0.5281,0.8801
5.3481,0.5281,0.8801
5.3481,0.5281,0.8801
5.3461,0.5281,0.8801
5.3599,0.5281,0.8801
5.3521,0.5281,0.8801
5.354,0.5281,0.8801
5.3639,0.5281,0.8801
5.356,0.5281,0.8801
5.356,0.5281,0.8801
5.354,0.5281,0.8801
5.3442,0.5281,0.8801
5.3442,0.5281,0.8801
5.3442,0.5281,0.8801
5.356,0.5281,0.8801
5.354,0.5281,0.8801
5.3402,0.5281,0.8801
5.3639,0.5281,0.8801
5.3639,0.5281,0.8801
5.3461,0.5281,0.8801
5.3659,0.5281,0.8801
5.3678,0.5281,0.8801
5.3501,0.5281,0.8801
5.356,0.5281,0.8801
5.3619,0.5281,0.8801
5.3619,0.5281,0.8801
5.3659,0.5281,0.8801
5.3442,0.5281,0.8801
5.3461,0.5281,0.8801
5.3442,0.5281,0.8801
5.3639,0.5281,0.8801
5.3481,0.5281,0.8801
5.3659,0.5281,0.8801
5.3442,0.5281,0.8801
5.3481,0.5281,0.8801
5.3481,0.5281,0.8801
5.358,0.5281,0.8801
5.3521,0.5281,0.8801
5.3678,0.5281,0.8801
5.3461,0.5281,0.8801
5.3481,0.5281,0.8801
5.358,0.5281,0.8801
5.3501,0.5281,0.8801
5.3442,0.5281,0.8801
5.354,0.5281,0.8801
5.3639,0.5281,0.8801
5.356,0.5281,0.8801
5.3639,0.5281,0.8801
5.358,0.5281,0.8801
5.3521,0.5281,0.8801
5.3639,0.5281,0.8801
5.3639,0.5281,0.8801
5.3501,0.5281,0.8801
5.356,0.5281,0.8801
5.3521,0.5281,0.8801
5.3678,0.5281,0.8801
5.3442,0.5281,0.8801
5.3264,0.5281,0.8801
5.3442,0.5281,0.8801
5.3481,0.5281,0.8801
5.3718,0.5281,0.8801
5.285,0.5281,0.8801
5.3797,0.5281,0.8801
5.3501,0.5281,0.8801
5.3817,0.5281,0.8801
5.356,0.5281,0.8801
5.354,0.5281,0.8801
5.3481,0.5281,0.8801
5.356,0.5281,0.8801
5.3501,0.5281,0.8801
5.3619,0.5281,0.8801
5.354,0.5281,0.8801
5.3639,0.5281,0.8801
5.3639,0.5281,0.8801
5.3659,0.5281,0.8801
5.3442,0.5281,0.8801
5.3481,0.5281,0.8801
5.3501,0.5281,0.8801
5.3501,0.5281,0.8801
5.3718,0.5281,0.8801
5.358,0.5281,0.8801
5.3501,0.5281,0.8801
5.3481,0.5281,0.8801
5.356,0.5281,0.8801
5.3501,0.5281,0.8801
5.3442,0.5281,0.8801
5.358,0.5281,0.8801
5.3501,0.5281,0.8801
5.354,0.132,0.22
5.3501,0.132,0.22
5.3659,0.132,0.22
5.354,0.132,0.22
5.356,0.132,0.22
5.356,0.132,0.22
5.356,0.132,0.22
5.358,0.132,0.22
5.3521,0.132,0.22
5.3718,0.132,0.22
5.3481,0.132,0.22
5.358,0.132,0.22
5.354,0.132,0.22
5.3619,0.132,0.22
5.3501,0.132,0.22
5.3619,0.132,0.22
5.358,0.132,0.22
5.3481,0.132,0.22
5.3678,0.132,0.22
5.3461,0.132,0.22
5.358,0.132,0.22
5.3481,0.132,0.22
5.3501,0.132,0.22
5.3422,0.132,0.22
5.356,0.132,0.22
5.358,0.132,0.22
5.3501,0.132,0.22
5.3521,0.132,0.22
5.3442,0.132,0.22
5.3639,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.354,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3481,0.132,0.22
5.3521,0.132,0.22
5.356,0.132,0.22
5.3461,0.132,0.22
5.3718,0.132,0.22
5.3659,0.132,0.22
5.3422,0.132,0.22
5.358,0.132,0.22
5.358,0.132,0.22
5.3481,0.132,0.22
5.3639,0.132,0.22
5.3442,0.132,0.22
5.358,0.132,0.22
5.3461,0.132,0.22
5.354,0.132,0.22
5.356,0.132,0.22
5.3659,0.132,0.22
5.3619,0.132,0.22
5.3718,0.132,0.22
5.3718,0.132,0.22
5.358,0.132,0.22
5.358,0.132,0.22
5.3422,0.132,0.22
5.3678,0.132,0.22
5.354,0.132,0.22
5.356,0.132,0.22
5.3481,0.132,0.22
5.354,0.132,0.22
5.3442,0.132,0.22
5.3402,0.132,0.22
5.354,0.132,0.22
5.3481,0.132,0.22
5.3442,0.132,0.22
5.3363,0.132,0.22
5.358,0.132,0.22
5.3442,0.132,0.22
5.3442,0.132,0.22
5.3501,0.132,0.22
5.358,0.132,0.22
5.3402,0.132,0.22
5.3442,0.132,0.22
5.3639,0.132,0.22
5.358,0.132,0.22
5.3481,0.132,0.22
5.3461,0.132,0.22
5.3619,0.132,0.22
5.3442,0.132,0.22
5.356,0.132,0.22
5.3501,0.132,0.22
5.3876,0.132,0.22
5.3422,0.132,0.22
5.3106,0.132,0.22
5.3639,0.132,0.22
5.3343,0.132,0.22
5.3974,0.132,0.22
5.356,0.132,0.22
5.3817,0.132,0.22
5.3797,0.132,0.22
5.3718,0.132,0.22
5.3718,0.132,0.22
5.3303,0.132,0.22
5.3678,0.132,0.22
5.3442,0.132,0.22
5.3422,0.132,0.22
5.3442,0.132,0.22
5.3619,0.132,0.22
5.354,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3698,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3698,0.0,0.0
5.3481,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3363,0.0,0.0
5.358,0.0,0.0
5.3521,0.0,0.0
5.3659,0.0,0.0
5.3639,0.0,0.0
5.3659,0.0,0.0
5.354,0.0,0.0
5.3698,0.0,0.0
5.356,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.3481,0.0,0.0
5.3659,0.0,0.0
5.3442,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3659,0.0,0.0
5.3442,0.0,0.0
5.3501,0.0,0.0
5.3521,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.356,0.0,0.0
5.3619,0.0,0.0
5.3422,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3777,0.0,0.0
5.358,0.0,0.0
5.3659,0.0,0.0
5.358,0.0,0.0
5.3738,0.0,0.0
5.3639,0.0,0.0
5.3481,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.356,0.0,0.0
5.3461,0.0,0.0
5.3659,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3481,0.0,0.0
5.354,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.3659,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3461,0.0,0.0
5.3521,0.0,0.0
5.3442,0.0,0.0
5.3738,0.0,0.0
5.354,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3698,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.3738,0.0,0.0
5.358,0.0,0.0
5.3718,0.0,0.0
5.3461,0.0,0.0
5.3659,0.0,0.0
5.3659,0.0,0.0
5.3521,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.3599,0.0,0.0
5.3619,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.2771,0.0,0.0
5.3264,0.0,0.0
5.3244,0.0,0.0
5.3402,0.0,0.0
5.4053,0.0,0.0
5.427,0.0,0.0
5.3422,0.0,0.0
5.4172,0.0,0.0
5.3284,0.0,0.0
5.3442,0.0,0.0
5.3126,0.0,0.0
5.3639,0.0,0.0
5.3619,0.0,0.0
5.3974,0.0,0.0
5.3639,0.0,0.0
5.3738,0.0,0.0
5.3461,0.0,0.0
5.3402,0.0,0.0
5.3422,0.0,0.0
5.3619,0.0,0.0
5.3501,0.0,0.0
5.3422,0.0,0.0
5.356,0.0,0.0
5.358,0.0,0.0
5.356,0.0,0.0
5.3501,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.3619,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3422,0.0,0.0
5.3481,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3718,0.0,0.0
5.358,0.0,0.0
5.354,0.0,0.0
5.3461,0.0,0.0
5.3521,0.0,0.0
5.3659,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.3698,0.0,0.0
5.3639,0.0,0.0
5.3698,0.0,0.0
5.3639,0.0,0.0
5.356,0.0,0.0
5.3442,0.0,0.0
5.3738,0.0,0.0
5.3442,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.3521,0.0,0.0
5.3639,0.0,0.0
5.356,0.0,0.0
5.3698,0.0,0.0
5.356,0.0,0.0
5.3718,0.0,0.0
5.3481,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3797,0.0,0.0
5.3501,0.0,0.0
5.3619,0.0,0.0
5.3481,0.0,0.0
5.3461,0.0,0.0
5.3521,0.0,0.0
5.3461,0.0,0.0
5.358,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3461,0.0,0.0
5.3757,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.356,0.0,0.0
5.3619,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.3738,0.0,0.0
5.3422,0.0,0.0
5.3442,0.0,0.0
5.3442,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3481,0.0,0.0
5.3659,0.0,0.0
5.3659,0.0,0.0
5.3738,0.0,0.0
5.3461,0.0,0.0
5.356,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.354,0.0,0.0
5.3659,0.0,0.0
5.3461,0.0,0.0
5.3757,0.0,0.0
5.3698,0.0,0.0
5.3501,0.0,0.0
5.3442,0.0,0.0
5.3481,0.0,0.0
5.358,0.0,0.0
5.3501,0.0,0.0
5.358,0.0,0.0
5.3442,0.0,0.0
5.3619,0.0,0.0
5.354,0.0,0.0
5.3738,0.0,0.0
5.3442,0.0,0.0
5.2869,0.0,0.0
5.3481,0.0,0.0
5.3639,0.0,0.0
5.4172,0.0,0.0
5.3461,0.0,0.0
5.3422,0.0,0.0
5.3461,0.0,0.0
5.3442,0.0,0.0
5.3422,0.0,0.0
5.3777,0.0,0.0
5.3442,0.0,0.0
5.3224,0.0,0.0
5.3698,0.0,0.0
5.3698,0.0,0.0
5.3738,0.0,0.0
